study_hours,work_hours,screen_time,distraction_time,sleep_hours,productivity_ratio,distraction_ratio,consistency_score,productivity_score
2.9963209507789,1.8513292883861965,4.402173888566778,3.36351497104449,8.992961242372347,1.0767354525056556,0.6798206842551738,1.1241201552965434,35.899874750624264
7.605714451279329,5.419009473783581,4.210724387935998,3.9834069859568615,7.46977671079747,3.0214698860158937,0.30350405911016276,0.9337220888496838,60.49500962390702
5.855951534491241,8.729458358764083,12.781309546773477,1.252339493962495,6.09024491767639,1.132292476963935,0.08527780314376286,0.7612806147095488,64.98080829843599
4.789267873576293,7.322248864095612,4.2441005980435795,3.1243704980349944,7.6838562927560545,2.7880378145769646,0.25585441719917323,0.9604820365945068,64.61719175273275
1.2481491235394921,8.065611478614498,4.535346439672203,2.8587299157187434,6.311364534671513,2.0092911551207875,0.3036756548774598,0.7889205668339391,48.45388611541889
1.2479561626896212,6.587833667107174,10.872177411433528,4.164151883941355,5.958099446255283,0.7141508504621454,0.5247306157612774,0.7447624307819104,18.51042494588814
0.4646688973455957,6.922765645178525,6.84661795185702,4.530435302406302,5.268455997650523,1.0634577277348698,0.6050717741405495,0.6585569997063154,25.61180284955483
6.929409166199481,8.491956515653193,11.097237240417355,0.06078385738693404,4.372256789872422,1.3772473826122016,0.003916141055680528,0.5465320987340527,75.95518931414628
4.80892009394567,2.4966800885918596,1.849760048337008,3.370099595293963,6.415114440160832,3.746922698907813,0.4550744723217286,0.801889305020104,42.53083060271567
5.664580622368364,4.894249636431405,7.338425517753996,0.2591789955986451,7.237080234880198,1.419498015218141,0.024315894831393046,0.9046350293600247,65.95998683595099
0.16467595436641957,2.2120944181960223,1.4369768023826741,2.7442933253867796,6.855064494977666,1.546393132855285,1.1080128201580355,0.8568830618722082,37.140680233701794
7.759278817295955,9.87668007996647,1.8144916449196087,1.438163645218391,6.376049608078962,9.211823380928347,0.0810874480229188,0.7970062010098703,86.87095520328181
6.659541126403374,9.440593396866133,12.783686893477343,1.533882997610706,5.581380908954828,1.2496527318915647,0.09468334941339351,0.6976726136193535,59.47481941868009
1.6987128854262092,0.394268113685059,2.810189824528737,1.7647925172617829,7.9123692875274525,0.7191905426479168,0.8047459225487982,0.9890461609409316,36.87637038425377
1.454599737656805,7.055751725156885,7.921468869577822,3.106462245248051,5.024302120080122,1.0609467668808141,0.36078228149735964,0.6280377650100153,34.966879350987924
1.4672360788274705,9.252483174156659,6.344242833809185,1.670249828343846,8.164041870765214,1.6634567519311987,0.1543709027277379,1.0205052338456517,59.04499607974307
2.433937943676302,1.8057534512733353,5.515463241364955,3.663495252951402,5.4966744716099125,0.7550029646207945,0.8441833576495404,0.6870843089512391,23.278328541105523
4.198051453057903,5.679452305526294,12.697833493934542,2.0226369278693483,5.871347143970448,0.7718106164817335,0.202719735999013,0.733918392996306,46.31457905495134
3.455560149136926,9.154882975880419,1.2837041580813635,0.3417660015497931,4.799822214076484,9.113539950984114,0.026888598468853678,0.5999777767595605,75.42634443971912
2.3298331215843353,0.3394597858579884,9.629265920282657,3.918799212420536,6.247896779671545,0.2743570716756372,1.4150901848948434,0.7809870974589431,15.22135297066011
4.894823157779036,6.974202672468399,13.524127644776156,1.42879162296353,8.462968687716968,0.8711769398900433,0.11937409470307683,1.057871085964621,69.14424973322704
1.1159508852163347,2.9734900737255074,8.282186385003946,2.1638343979963133,7.773442132665934,0.4878728259082868,0.5164971697185223,0.9716802665832418,32.70359095715447
2.3371571882817452,9.243961953765304,13.178692006430193,3.4272194161095078,8.467633168042052,0.8721581264509264,0.293398207349241,1.0584541460052566,49.89196664387848
2.9308947463495336,9.710582451653679,1.679352430718309,1.66228078574356,7.7832138189009035,7.1045381340783385,0.13046217168634616,0.9729017273626129,73.4345533465337
3.6485598737362874,9.442664891134338,6.444313147964098,0.2829282807335781,5.344495257204446,2.000397057549613,0.021448219234884137,0.6680619071505558,67.59290340317033
6.281407691144109,4.742142166574638,4.382051282506665,1.869605235064068,6.503816163508664,2.4594876682342726,0.16807631187688968,0.812977020438583,59.01805564624324
1.5973902572668779,8.620426509893134,10.500672544749488,4.722242913471517,5.8297013063238055,0.9638838219015544,0.45767850118269915,0.7287126632904757,30.613324347070883
4.113875507308893,8.445493985350703,13.756862176464207,3.208671986492791,8.99586235605856,0.9063646107407783,0.25346222719490935,1.12448279450732,55.55805340416151
4.73931655089634,3.1910047324325563,4.334890811775221,3.357395743336035,5.204817030360532,1.7881660721551127,0.41808984035371716,0.6506021287950665,51.20206923192132
0.3716033017599818,8.289154741506774,9.504269819162968,3.1614107681881993,8.340546534083666,0.901761217285497,0.36086041328557866,1.0425683167604582,41.01782339466661
4.860358815211507,0.3700763471549262,3.575269225876622,0.994960694797184,8.339430805163154,1.4231434055334746,0.18665656076669615,1.0424288506453943,50.848251998848
1.3641929894983322,5.96269878482053,8.349293309430928,2.0916693205114005,9.74443030257413,0.8671603063111486,0.2816345496973709,1.2180537878217663,51.07878139528684
0.5204127438822361,2.3000883728770303,7.0311223269483705,3.7546989918165914,6.385470111055754,0.3955199458717246,1.2856351844107468,0.7981837638819692,21.077701911120126
7.591084298026666,1.205668857772788,13.636069285209983,0.5068644877657957,8.068483239370243,0.6404126954478286,0.056971850167090464,1.0085604049212804,54.61683418141341
7.725056264596475,0.7695320162920916,8.910854545054065,1.3892638804485613,10.422477754808265,0.9427061815742137,0.16164402936413028,1.302809719351033,66.8499124160341
6.467178784931689,6.962887758781397,5.543582837128644,1.381595542329268,6.073537484599455,2.3797057527636234,0.10211298945689545,0.7591921855749318,58.04629897369869
2.4369101533869655,3.3987496376806616,2.4832452035431336,2.16009463797253,4.69743962870146,2.2590421470882975,0.36391820185233376,0.5871799535876825,28.061425332857333
0.781376912051071,7.247667715287615,2.966208773554149,4.901843704710926,4.179984949138355,2.618557710938887,0.6030036651817113,0.5224981186422943,27.81959270696858
5.473864212097255,0.6535634079894237,3.929120089366056,0.3375127334191097,8.069068043291997,1.5207855522248215,0.054197776997111355,1.0086335054114997,63.92707009011946
3.5212199499168104,3.152903378306103,4.262566597423874,2.5935049719029752,4.1752746879121245,1.5298616489119115,0.38285470255578313,0.5219093359890156,28.759114243943422
0.9763058787582306,5.394912923753372,12.058008751934791,0.8968234100610523,6.441521420593116,0.5240347274382169,0.13858647612301073,0.8051901775741395,25.380873919825817
3.9614152808901615,7.907231648389636,8.295896247672824,4.853382727048721,7.655969780558441,1.4136247732419933,0.40550805414566343,0.9569962225698051,48.96507018347617
0.27510816892174716,3.187525029320699,7.8040818478667635,0.566517523637321,7.277763305244871,0.4380816475448035,0.15901651730994956,0.9097204131556089,41.60431699118731
7.2745632166302565,6.2589137643700905,2.491995334299827,2.018005011807956,7.638167296276258,5.2212582337290865,0.14801836792039577,0.9547709120345322,70.12011986505667
2.0702398528001353,8.85977748236187,12.181816013542655,3.689424924173031,7.333434783701281,0.8899349512409178,0.33448949462769284,0.9166793479626602,38.104330442151586
5.300178274831856,6.158631881823045,10.396585941710288,3.5227721401372265,8.918298719970089,1.0916702078454885,0.3047694436013395,1.1147873399962611,47.800269268638885
2.4936886087152876,2.329594747536338,1.8796887047000206,2.1136431844696615,5.571525428891805,2.436384743116717,0.4293157698887553,0.6964406786114756,40.55788246945888
4.1605441694224865,0.2440078155653802,10.201856263986993,1.7326208397635912,5.984507292312204,0.42754935344858236,0.3846377720887282,0.7480634115390254,27.152250977742835
4.373682234746237,8.700988739009299,8.065996825454398,1.9880618927643527,5.8410108320937635,1.6011114445942727,0.1509003068634238,0.7301263540117204,63.920427918072036
1.4788356442042163,0.21269410850387138,2.0624294947081174,1.3213813157931964,8.245287717793914,0.7822357939750579,0.7375715160721099,1.0306609647242393,26.430742264751842
7.7566770221164685,8.747016726841995,6.957908339872534,1.026664693533999,8.350597882592595,2.3383264494557774,0.06183351181109329,1.0438247353240744,82.85161638468378
6.201062586888916,5.28937134027212,7.301051732690611,2.41519848779445,7.676837978977762,1.5525406850498737,0.20837860799453514,0.9596047473722202,54.11274611220843
7.515991532513513,9.390676985128962,3.1550690221225848,1.3426687803380366,8.775240500334892,5.193950851038444,0.07894954728759315,1.0969050625418615,91.94209164237822
7.158618803421191,7.987832357736654,13.29407591100367,1.4373083244862506,5.232938698935429,1.1308321127786458,0.09427166422491584,0.6541173373669287,60.059352921584065
4.783199830488681,9.979341105333376,12.049679829248605,3.283780317372785,9.500836167326705,1.2150559638850207,0.22094339935226945,1.1876045209158381,68.72566032945079
7.374993880184935,3.5071181545171015,9.697290385278409,4.842686658499461,9.284857932568388,1.110726701645355,0.4409613235775783,1.1606072415710484,36.02694621635506
0.707940016415356,7.671882889311269,7.009842293007893,3.0181860027968757,8.10343299586862,1.1786228949083277,0.3559255937713774,1.0129291244835774,47.444241289332595
1.5678628993531616,4.019309136092422,6.352952040598611,0.3848973353248314,9.67269836315659,0.8658319479664515,0.06767815936038854,1.2090872953945737,60.18413896773548
0.36181831128430453,4.798756203039089,9.462655072962404,0.3779180692703349,4.515065188483339,0.5396591715322328,0.07183969512100755,0.5643831485604174,46.643388743688064
2.6026426461061147,6.275054632183701,8.090614302289772,4.75711610422783,6.213327795606022,1.083886623230197,0.5298815449849992,0.7766659744507528,30.165495833405856
3.109418317515856,8.736771141863388,1.809550376464513,1.4864539515366681,5.897044808977071,6.20365380530687,0.12442912918726709,0.7371306011221339,70.41819232116788
2.1707922541911673,9.840834691992951,7.662534434014312,0.46033493041237716,8.082218985636015,1.5473846909523383,0.03800768736172228,1.0102773732045018,63.980723244476735
6.629900073215435,7.682734138645182,11.483247024026912,2.995222935751908,5.424788890596782,1.2356323043247017,0.2078192571686197,0.6780986113245977,42.31117119979644
2.8540266135487142,4.177667821673338,6.970118408760455,3.1182438914513306,8.136242724006228,0.9945652998554038,0.4372374503387204,1.0170303405007786,46.36426630010547
2.247476077499046,4.213570022770702,1.6754355082054895,3.2425241005934407,9.055804215995071,3.639133086168931,0.49420840077013467,1.1319755269993839,49.32863775849721
4.341568665265988,7.375823015888915,11.22161659199243,1.3370101392877065,8.042804350126,1.0349574714835688,0.11313919140209473,1.00535054376575,67.97836293097872
1.1273937997981012,2.3877714576830233,3.617729167767667,0.07555342107237517,7.425626535492252,0.945514075623703,0.020899022780777994,0.9282033169365315,42.62866307769919
6.417575846032317,1.1047411313139466,4.362070853544504,4.825076847272359,5.518189988648876,1.6858353944269655,0.633019705374707,0.6897737485811095,33.3428036643435
0.5964051494381666,3.546221576407765,3.1411825946198464,1.2544652284555124,5.729723550811953,1.2781219832299557,0.29568126293396374,0.7162154438514942,50.44342319158564
7.895095492804138,2.8723899165408175,5.292795843329468,3.3801314402627374,8.874428357945,1.996642506440073,0.3110316060195637,1.109303544743125,60.0913402364352
6.177958154373259,2.963081204559901,10.837769573952256,3.5331493493935477,8.169023505857998,0.8357315718829991,0.38233246414843053,1.0211279382322498,43.26243458499219
1.5897254522733792,2.3360775104990994,7.752016173551185,3.0500370853974283,6.941470720933684,0.4999738762632959,0.7576220479744835,0.8676838401167105,27.41422776461363
0.04417693698881919,0.42093189636361883,3.6634565639592633,1.564536971068241,6.373135681351164,0.12358554574710709,2.76855868945955,0.7966419601688955,19.852429205603087
6.523691427638673,0.1787393473341381,12.411791015976531,1.3554812688203288,3.961288190332935,0.5356891564456565,0.1992642503334768,0.49516102379161686,38.44239428424743
5.654858750780937,9.877223897360315,12.434564114369879,2.9883414135135156,5.393721371973342,1.2391402290834315,0.19116719638562346,0.6742151714966678,54.073538585539254
5.8320573443278985,4.277731337358624,12.31751952559809,4.330478168058457,9.867128630709585,0.8141552474184319,0.4241496374774252,1.2333910788386981,45.99335707562984
6.170162773487566,3.8432664715968166,4.1043507479600105,4.733668644616978,5.0793166434963,2.3816826533663944,0.468057721066054,0.6349145804370375,31.201383669146757
0.5923572138727229,6.796472826930699,6.866111474352845,0.5295290220187882,7.284219731831621,1.0606821421114063,0.0707091787547069,0.9105274664789527,49.60530047586876
2.867725828354181,2.1825388786506417,13.804865529831376,0.7741430629885993,8.511165959792798,0.3632012619014567,0.15031131544281504,1.0638957449740998,47.01382839847348
0.9269524762010377,9.499611839502254,11.036162192029876,4.723681293915398,5.117615997996561,0.9362798543977349,0.4487391281948201,0.6397019997495701,29.271266719189637
6.904827407004748,7.863450144155521,1.3531764759322775,3.682676141673963,7.277065712171625,10.162755725649742,0.24768680359928982,0.9096332140214531,78.46770681063052
4.986385014620463,0.8941100231225951,1.8476596863863968,4.4149691241488656,8.406873306265982,3.01926208097138,0.7382280390311976,1.0508591632832478,38.423558671889936
2.6471841988211935,4.175807757849284,7.031107898560326,1.013163170676716,7.018748982860876,0.9567926966927462,0.14634758743298953,0.8773436228576095,40.690606161574685
0.5084668022881891,8.791183075621646,12.819862676200282,2.937929355547009,11.302604583500152,0.7197947927914705,0.3125573179540923,1.412825572937519,56.121536898805765
2.4878585737252976,9.447320222914103,8.003123373385286,3.5056979720873684,4.497101111682707,1.4729109069029485,0.29128756882833096,0.5621376389603384,42.51166640679796
2.6014665762139764,4.674015112498697,7.471562604445773,3.4005594272348634,8.588092794825819,0.9608956656372029,0.4610626899716975,1.0735115993532274,45.47104588240402
5.836849426704513,6.134113892107077,2.3711580994361974,2.0407584543334907,6.740797393905304,4.844272538265683,0.1690634293580479,0.842599674238163,67.84248830590496
5.100459770841705,1.6703394609207523,9.538141361415823,0.07697445845654238,8.157880232255012,0.7025005110288028,0.011203130212378124,1.0197350290318765,46.87349305401884
7.097701940610612,9.911686261369766,11.687341087802931,2.9146302840213156,7.661960727548869,1.4430216344194038,0.1703526888053164,0.9577450909436086,70.79094606846391
3.7777194012955944,2.3167170138344337,5.9454600975983105,1.2655076958980438,5.9002657043350055,1.0081013383168593,0.20429747132556197,0.7375332130418757,55.36594110754184
0.9567539675064136,9.427317741351256,11.082954062029257,2.2512712307144516,7.34349458868901,0.9285624935289574,0.21473252885254704,0.9179368235861263,53.12389683415606
